Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
49.384,-0.00618,-0.42732,0.9565,-42.09595,6.16333,-0.14763
49.388,-0.00763,-0.42274,0.96725,-41.4917,5.86121,-0.40262
49.392,-0.01389,-0.44113,0.97412,-40.2832,5.80078,-0.83208
49.396,-0.0132,-0.4303,0.97,-40.22278,5.84106,-0.79181
49.4,-0.00847,-0.41779,0.96306,-39.7998,5.90149,-0.5234
49.404,-0.00526,-0.42839,0.97015,-38.65173,5.78064,-0.36236
49.408,-0.00221,-0.43175,0.99464,-37.86621,5.72021,-0.37578
49.412,-0.00618,-0.448,0.998,-37.62451,5.53894,-0.4563
49.416,-0.00671,-0.45158,0.98251,-37.46338,5.84106,-0.42946
49.42,-0.0103,-0.45517,0.9671,-36.91956,5.90149,-0.61735
49.424,-0.01282,-0.44342,0.95505,-36.33545,6.04248,-0.67103
49.428,-0.01915,-0.44662,0.96214,-35.12695,6.10291,-1.10049
49.432,-0.02563,-0.44289,0.9742,-34.6637,6.04248,-1.3689
49.436,-0.02411,-0.44327,0.989,-34.22058,5.65979,-1.7581
49.44,-0.02422,-0.43095,0.99701,-34.02924,4.94476,-1.77152
49.448,-0.02884,-0.44121,0.99792,-33.53577,4.43115,-2.4157
49.452,-0.0309,-0.42374,0.98053,-33.61633,4.22974,-2.26808
49.456,-0.02541,-0.43625,0.97321,-33.09265,4.00818,-2.33518
49.46,-0.01785,-0.43465,0.95413,-33.13293,3.52478,-2.68412
49.464,-0.01457,-0.42656,0.93643,-32.64954,3.0011,-2.59017
49.468,-0.01526,-0.42542,0.92476,-31.50146,2.23572,-2.52307
49.472,-0.01717,-0.42419,0.9227,-30.61523,2.07458,-2.32176
49.476,-0.0164,-0.41496,0.91942,-29.80957,1.85303,-1.93256
49.48,-0.019,-0.41367,0.92186,-28.76221,1.77246,-1.73125
49.484,-0.02556,-0.41847,0.93361,-27.83569,1.65161,-1.66415
49.488,-0.03342,-0.41222,0.93727,-27.1106,1.7926,-1.91914
49.492,-0.0396,-0.41428,0.94872,-26.26465,1.87317,-1.91914
49.496,-0.04417,-0.41512,0.95413,-25.47913,1.85303,-1.8252
49.5,-0.04486,-0.40901,0.9594,-24.73389,1.69189,-2.05335
49.504,-0.04631,-0.40573,0.96466,-23.98865,1.63147,-2.33518
49.508,-0.04742,-0.40237,0.96279,-23.4549,1.39984,-2.77806
49.516,-0.04608,-0.39612,0.95108,-23.28369,1.36963,-3.08673
49.52,-0.04471,-0.39497,0.94177,-22.67944,1.47034,-3.31488
49.524,-0.04036,-0.39864,0.93216,-21.6925,1.28906,-3.48935
49.528,-0.03723,-0.39185,0.92247,-20.80627,1.32935,-3.7175
49.532,-0.03593,-0.39207,0.91751,-19.85962,1.28906,-3.75776
49.536,-0.03235,-0.39024,0.91225,-18.81226,1.43005,-3.85171
49.54,-0.02808,-0.38673,0.91003,-17.78503,1.75232,-4.07986
49.544,-0.02281,-0.38727,0.91515,-16.81824,1.85303,-4.28116
49.548,-0.01808,-0.39146,0.91515,-16.11328,1.91345,-4.14696
49.552,-0.02274,-0.36919,0.93239,-15.60974,1.95374,-4.37511
49.556,-0.02922,-0.39497,0.95322,-14.09912,2.31628,-4.13354
49.56,-0.01457,-0.39719,0.92812,-14.3811,2.77954,-4.21406
49.564,-0.01534,-0.36667,0.92819,-13.95813,3.20251,-4.30801
49.568,-0.02251,-0.38338,0.9404,-12.76978,3.54492,-4.32143
49.572,-0.01457,-0.37239,0.9301,-12.32666,3.98804,-4.40195
49.576,-0.01358,-0.36358,0.92583,-11.35986,3.85712,-4.73746
49.584,-0.01648,-0.3566,0.93224,-10.61462,3.84705,-5.07298
49.588,-0.01663,-0.35347,0.93102,-9.72839,4.0686,-5.0864
49.592,-0.01152,-0.35797,0.93407,-8.94287,4.39087,-4.92535
49.596,-0.00786,-0.34828,0.93033,-9.14429,4.87427,-4.99245
49.6,-0.01091,-0.34805,0.94086,-8.43933,4.89441,-4.97903
49.604,-0.00465,-0.35973,0.94391,-7.35168,4.87427,-4.77773
49.608,-0.00076,-0.34767,0.95116,-7.33154,4.65271,-5.20718
49.612,-0.01274,-0.35957,0.97099,-6.92871,4.81384,-5.0193
49.616,-0.00282,-0.37224,0.95146,-7.10999,5.0354,-4.54958
49.62,0.00374,-0.33203,0.91888,-7.29126,5.01526,-4.48247
49.624,-0.00526,-0.34637,0.94551,-5.72021,4.93469,-4.563
49.628,-0.00443,-0.35858,0.95123,-5.63965,5.07568,-4.52273
49.632,0.00244,-0.34569,0.92293,-6.08276,5.0354,-4.1067
49.636,0.00053,-0.33363,0.9166,-5.37781,4.87427,-4.01275
49.64,-0.0058,-0.34317,0.93491,-4.00818,4.7937,-3.6504
49.644,-0.00916,-0.33772,0.92819,-3.8269,5.08575,-3.48264
49.652,-0.00771,-0.33112,0.91858,-3.66577,5.2771,-3.24778
49.656,-0.01053,-0.32394,0.92354,-2.83997,4.97498,-3.12699
49.66,-0.01633,-0.32631,0.93269,-2.25586,5.01526,-3.04647
49.664,-0.01213,-0.32806,0.93216,-1.97388,4.93469,-2.7378
49.668,-0.00587,-0.32829,0.92163,-1.5509,4.95483,-2.57675
49.672,-0.00175,-0.31715,0.92377,-1.36963,5.0354,-2.50965
49.676,-0.00725,-0.31868,0.94322,-0.08057,5.31738,-2.7378
49.68,-0.01152,-0.32616,0.95055,0.50354,5.61951,-3.07331
49.684,-0.01579,-0.31143,0.94574,0.42297,5.84106,-2.89884
49.688,-0.0116,-0.31738,0.9552,0.54382,5.84106,-2.63043
49.692,-0.00107,-0.31296,0.95421,0.66467,5.53894,-2.65727
49.696,-0.00153,-0.31128,0.95566,1.14807,5.13611,-2.84516
49.7,-0.00351,-0.31105,0.96535,1.4502,5.09583,-2.64385
49.704,-0.01022,-0.31158,0.98335,1.71204,5.01526,-2.54991
49.708,-0.01015,-0.32585,0.9848,1.7926,5.17639,-2.48281
49.712,0.00118,-0.30037,0.94807,0.54382,4.69299,-2.56333
49.72,-0.00282,-0.28397,0.93117,0.18127,3.42407,-2.75122
49.724,-0.01747,-0.28633,0.94246,0.80566,2.53784,-2.93911
49.728,-0.02396,-0.29922,0.96344,1.16821,2.5177,-3.24778
49.732,-0.02113,-0.30243,0.95413,0.56396,3.06152,-3.08673
49.736,-0.02594,-0.28709,0.94269,0.82581,3.30322,-2.99279
49.74,-0.03098,-0.29099,0.94772,1.73218,3.28308,-3.00621
49.744,-0.03738,-0.29053,0.94604,1.67175,3.10181,-3.22094
49.748,-0.03647,-0.28542,0.93666,1.81274,2.92053,-3.18068
49.752,-0.03212,-0.28664,0.92354,1.85303,2.81982,-3.40883
49.756,-0.02579,-0.28084,0.91858,2.13501,2.83997,-3.77118
49.76,-0.02625,-0.27977,0.92773,2.59827,2.57813,-4.1067
49.764,-0.02884,-0.28893,0.94048,2.77954,2.61841,-3.91881
49.768,-0.01877,-0.28572,0.9288,2.39685,2.63855,-3.47593
49.772,-0.01183,-0.26962,0.91484,2.47742,2.11487,-3.39541
49.776,-0.01236,-0.26421,0.92636,3.18237,1.69189,-3.15384
49.78,-0.02621,-0.26115,0.95573,3.05145,1.48041,-3.30817
49.788,-0.03876,-0.26642,0.98267,2.55798,1.51062,-3.56987
49.792,-0.0396,-0.25612,0.98145,1.69189,1.65161,-3.30146
49.796,-0.04295,-0.25642,0.98007,1.26892,1.7926,-3.39541
49.8,-0.03906,-0.2597,0.97099,0.92651,1.57104,-3.6504
49.804,-0.03311,-0.25246,0.94261,0.34241,1.2085,-3.99933
49.808,-0.03983,-0.22575,0.94551,0.56396,0.94666,-4.41537
49.812,-0.03723,-0.28526,0.96802,1.36963,0.82581,-4.22748
49.816,-0.00961,-0.23949,0.9079,-0.78552,1.08765,-3.73092
49.82,-0.01419,-0.22575,0.89363,0.14099,0.92651,-3.90539
49.824,-0.01259,-0.252,0.90889,0.86609,0.86609,-3.48935
49.828,-0.00679,-0.22346,0.89027,0.58411,0.7251,-3.2612
49.832,-0.0074,-0.22873,0.89798,1.0675,0.90637,-3.27462
49.836,-0.00618,-0.21927,0.89912,1.40991,0.86609,-2.50965
49.84,-0.01396,-0.21317,0.91698,2.01416,0.60425,-2.4157
49.844,-0.00793,-0.23094,0.93338,2.33643,0.78552,-2.52307
49.848,-0.01732,-0.14347,0.85419,0.73517,-0.29205,-2.26137
49.856,-0.09506,-0.29518,1.07666,6.30432,0.34241,-2.89884
49.86,-0.01625,-0.26245,0.91805,0.34241,1.99402,-2.63043
49.864,-0.03639,-0.11391,0.84145,0.14099,1.0675,-3.03305
49.868,-0.04684,-0.30167,0.98022,5.2771,0.56396,-3.2612
49.872,-0.01823,-0.22278,0.90057,1.3092,0.68481,-3.30146
49.876,-0.04562,-0.17761,0.87547,2.25586,0,-3.43567
49.88,-0.02419,-0.26436,0.8989,3.38379,0.14099,-2.52307
49.884,0.00053,-0.17731,0.85846,1.34949,0.14099,-2.46939
49.888,-0.02121,-0.20821,0.87807,4.12903,-0.16113,-3.12699
49.892,-0.01419,-0.20218,0.88554,4.16931,0.14099,-2.17413
49.896,-0.00206,-0.21133,0.8728,3.90747,0.04028,-1.91914
49.9,-0.00694,-0.19798,0.84694,3.8269,-0.36255,-2.09361
49.904,-0.01198,-0.17532,0.86975,5.15625,-0.84595,-1.93256
49.908,-0.01266,-0.22911,0.89737,6.52588,-0.80566,-2.24124
49.912,-0.01427,-0.19905,0.87669,5.25696,-0.56396,-2.17413
49.916,-0.01625,-0.21469,0.88486,6.0022,-0.4834,-1.81178
49.92,-0.00805,-0.2132,0.8717,6.3446,-0.38269,-2.14729
49.928,-0.00839,-0.22682,0.87471,7.13013,-1.0675,-1.99967
49.932,-0.00252,-0.214,0.8651,6.78772,-1.0675,-1.99967
49.936,-0.00443,-0.21301,0.87669,7.69409,-1.2085,-2.17413
49.94,-0.00717,-0.21667,0.87555,8.54004,-1.00708,-2.12045
49.944,-0.00351,-0.20256,0.87349,8.2782,-0.88623,-2.12045
49.948,-0.00221,-0.2018,0.87563,8.41919,-0.9668,-1.91914
49.952,0.0032,-0.19043,0.88028,8.88245,-1.04736,-1.65073
49.956,-0.00198,-0.19379,0.88127,9.70825,-1.14807,-1.94598
49.96,-0.01137,-0.18707,0.8844,9.74854,-1.02722,-1.90572
49.964,-0.01328,-0.18692,0.87868,10.09094,-0.64453,-1.57021
49.968,-0.01328,-0.17174,0.86334,10.65491,-0.46326,-1.67757
49.972,-0.02121,-0.17555,0.85892,11.25916,-0.56396,-1.8923
49.976,-0.02075,-0.17738,0.85365,11.88354,-0.38269,-1.85204
49.98,-0.01556,-0.17761,0.84358,12.70935,-0.4834,-1.81178
49.984,-0.01389,-0.17906,0.83633,14.07898,-0.70496,-2.03993
49.988,-0.01266,-0.18837,0.84042,15.89172,-0.90637,-1.90572
49.996,-0.00946,-0.19463,0.84358,17.48291,-0.64453,-1.51653
50,-0.00832,-0.19508,0.84747,18.42957,-0.66467,-1.38232
50.4,-0.00961,-0.20523,0.85915,19.6582,-0.42297,-0.93944
50.8,-0.01144,-0.20378,0.86472,20.40344,-0.26184,-0.36236
50.12,-0.01381,-0.20309,0.87189,21.26953,-0.28198,-0.14763
50.16,-0.01526,-0.20805,0.87822,22.13562,-0.02014,-0.01342
50.2,-0.01656,-0.19913,0.88005,22.82043,0.02014,0.21473
50.24,-0.0193,-0.19753,0.88631,23.44482,0.12085,0.28183
50.28,-0.02289,-0.19279,0.89157,24.19006,-0.04028,0.73813
50.32,-0.02213,-0.186,0.89302,24.71375,0.02014,1.14075
50.36,-0.02205,-0.18372,0.89714,25.23743,-0.06042,1.10049
50.4,-0.0209,-0.17921,0.89966,25.43884,-0.16113,1.436
50.44,-0.01648,-0.17815,0.89211,25.86182,0,1.5031
50.48,-0.01617,-0.16884,0.88333,26.24451,-0.36255,1.31522
50.52,-0.01617,-0.16617,0.88425,26.82861,-0.60425,1.55679
50.56,-0.01476,-0.16361,0.8865,27.35229,-0.71503,2.154
50.64,-0.0177,-0.16609,0.89722,28.54065,-0.62439,2.45597
50.68,-0.01518,-0.16579,0.89554,28.9032,-0.86609,2.48281
50.72,-0.01381,-0.15884,0.89462,29.20532,-0.98694,2.54991
50.76,-0.01381,-0.15991,0.90508,29.40674,-0.90637,2.40228
50.8,-0.01183,-0.16296,0.91293,29.729,-1.08765,2.53649
50.84,-0.00977,-0.15511,0.91461,29.729,-1.57104,2.79148
50.88,-0.01106,-0.15625,0.92285,29.89014,-1.49048,2.93911
50.92,-0.01137,-0.16006,0.92346,30.43396,-1.67175,2.71096
50.96,-0.01175,-0.15465,0.92079,30.6958,-1.85303,2.72438
50.1,-0.01511,-0.15457,0.92293,30.91736,-1.63147,2.83174
50.104,-0.01587,-0.15686,0.92339,31.19934,-1.51062,2.93911
50.108,-0.01579,-0.1545,0.92133,31.36047,-1.63147,3.15384
50.112,-0.01884,-0.15083,0.92163,31.86401,-1.71204,3.30146
50.116,-0.02129,-0.15259,0.9301,32.22656,-1.73218,3.3283
50.12,-0.02296,-0.15297,0.93163,32.58911,-1.61133,3.43567
50.124,-0.02666,-0.15129,0.94139,32.78046,-1.57104,3.75776
50.132,-0.03021,-0.15182,0.95543,32.87109,-1.63147,3.77118
50.136,-0.02724,-0.15732,0.95894,32.62939,-1.65161,3.74434
50.14,-0.02579,-0.14839,0.95665,32.22656,-1.83289,3.7175
50.144,-0.02327,-0.14877,0.961,32.36755,-1.93359,3.34172
50.148,-0.02151,-0.14503,0.95711,32.26685,-2.21558,3.23436
50.152,-0.0206,-0.14229,0.95299,32.3877,-2.39685,3.2612
50.156,-0.01869,-0.14267,0.94925,32.46826,-2.37671,3.31488
50.16,-0.01778,-0.14175,0.94368,32.34741,-1.97388,3.51619
50.164,-0.01884,-0.14488,0.94048,32.77039,-2.01416,3.93223
50.168,-0.01755,-0.14915,0.93773,32.83081,-1.93359,4.09328
50.172,-0.01778,-0.14992,0.93765,32.9718,-1.75232,4.33485
50.176,-0.01892,-0.15434,0.94231,33.25378,-1.87317,4.1738
50.18,-0.0193,-0.15709,0.94818,33.87817,-1.91345,4.18722
50.184,-0.01823,-0.16037,0.95444,33.91846,-1.81274,4.34827
50.188,-0.01709,-0.16212,0.96329,33.91846,-2.09473,4.563
50.192,-0.01499,-0.16171,0.97729,33.79761,-2.0343,4.42879
50.2,-0.01457,-0.16235,0.9922,33.11279,-2.11487,4.73746
50.204,-0.01602,-0.1606,0.99854,33.03223,-2.29614,4.7643
50.208,-0.0174,-0.15701,1.00166,32.58911,-2.17529,4.64352
50.212,-0.01862,-0.15144,1.00052,32.30713,-1.83289,4.50931
50.216,-0.02052,-0.14809,1.00037,31.94458,-1.91345,4.45563
50.22,-0.02342,-0.14572,1.00052,31.58203,-1.89331,4.73746
50.224,-0.02625,-0.14397,1.00418,31.36047,-1.67175,4.61668
50.228,-0.02739,-0.14336,1.00639,31.07849,-1.77246,4.50931
50.232,-0.02815,-0.14389,1.01212,30.71594,-1.87317,4.48247
50.236,-0.02853,-0.14748,1.01845,30.13184,-1.99402,4.48247
50.24,-0.02869,-0.14709,1.0231,29.04419,-2.25586,4.46905
50.244,-0.02739,-0.15007,1.02554,28.35938,-2.57813,4.58984
50.248,-0.0251,-0.14557,1.02715,27.85583,-3.16223,4.563
50.252,-0.02029,-0.15137,1.02882,27.07031,-3.50464,4.58984
50.256,-0.01602,-0.15038,1.02974,26.60706,-3.56506,4.54958
50.26,-0.01408,-0.16525,1.03756,25.42877,-3.99811,4.93206
50.268,-0.01602,-0.17128,1.04134,24.63318,-4.18945,5.44875
50.272,-0.02075,-0.17181,1.03767,24.04907,-4.41101,5.39507
50.276,-0.02754,-0.18097,1.04103,23.54553,-4.35059,5.6098
50.28,-0.03212,-0.18555,1.03622,22.80029,-4.41101,5.58296
50.284,-0.04326,-0.17975,1.03615,22.63916,-4.12903,5.2206
50.288,-0.05203,-0.21217,1.03889,22.78015,-4.24988,4.99245
50.292,-0.075,-0.17769,1.05293,22.23633,-3.94775,4.60326
50.296,-0.08736,-0.22377,1.10832,22.39746,-3.16223,4.42879
50.3,-0.08629,-0.21263,1.0804,20.24231,-2.23572,3.90539
50.304,-0.0779,-0.18173,1.02913,19.03381,-2.5177,3.15384
50.308,-0.06363,-0.20187,1.01082,19.51721,-3.26294,2.20097
50.312,-0.04845,-0.20065,0.99792,19.53735,-4.24988,1.63731
50.316,-0.03204,-0.2079,0.9993,20.00061,-4.59229,1.55679
50.32,-0.0209,-0.20554,1.00365,20.10132,-4.08875,1.46284
50.324,-0.00771,-0.20287,1.00578,20.8667,-3.38379,1.8252
50.328,0.00671,-0.18314,0.99625,20.66528,-2.59827,2.3486
50.336,0.00992,-0.20462,1.02325,21.30981,-2.57813,2.92569
50.34,0.0087,-0.19272,1.01891,20.60486,-2.65869,3.00621
50.344,0.00092,-0.19897,1.01662,20.68542,-2.69897,3.01963
50.348,-0.00183,-0.2002,1.0096,20.48401,-2.98096,3.2612
50.352,-0.00534,-0.20538,0.99037,20.30273,-3.30322,3.34172
50.356,-0.00168,-0.1812,1.00502,21.12854,-3.2428,3.62356
50.36,0.0016,-0.2095,1.0257,22.25647,-3.38379,3.7846
50.364,-0.00984,-0.23827,1.03172,22.33704,-3.8269,4.06643
50.368,-0.01129,-0.21881,1.01288,21.77307,-4.18945,3.98591
50.372,-0.00992,-0.22095,1.00708,22.1759,-4.49158,4.25432
50.376,-0.00923,-0.21385,1.01486,22.39746,-4.81384,4.50931
50.38,-0.0058,-0.22575,1.02417,23.30383,-5.01526,4.80457
50.384,-0.02884,-0.23193,1.02425,23.68652,-5.11597,4.75088
50.388,-0.03242,-0.22209,1.02936,23.94836,-4.87427,4.83141
50.392,-0.02533,-0.22278,1.03928,24.31091,-4.47144,4.85825
50.396,-0.02747,-0.23468,1.04668,24.57275,-4.67285,4.81799
50.4,-0.04192,-0.22701,1.02276,24.51233,-4.95483,4.33485
50.408,-0.03242,-0.21935,1.03828,25.27771,-5.33752,3.70408
50.412,-0.01991,-0.23994,1.06628,25.35828,-6.06262,3.31488
50.416,-0.03326,-0.24498,1.03386,24.79431,-6.40503,2.75122
50.42,-0.05608,-0.23453,0.98167,24.81445,-6.10291,2.53649
50.424,-0.05852,-0.19829,0.96115,25.33813,-4.99512,2.12045
50.428,-0.04555,-0.20744,0.97786,27.17102,-3.90747,1.87888
50.432,-0.02609,-0.22186,1.00227,28.58093,-3.80676,1.47626
50.436,-0.0174,-0.23033,1.00868,29.10461,-4.47144,0.85892
50.44,-0.00809,-0.23193,0.99899,29.68872,-5.15625,0.13421
50.444,0.01564,-0.2066,1.01585,30.51453,-5.59937,-0.04026
50.448,0.0351,-0.24467,1.0614,32.46826,-5.82092,-0.09394
50.452,0.03883,-0.24239,1.05682,32.06543,-6.26404,-0.05368
50.456,0.03227,-0.23369,1.04561,32.02515,-6.46545,0.09394
50.46,0.02861,-0.2243,1.02486,31.84387,-6.20361,0.49656
50.464,0.0325,-0.21385,1.04004,32.64954,-5.94177,0.5234
50.468,0.01331,-0.22884,1.05457,33.90839,-5.83099,0.54353
50.476,-0.00717,-0.21446,1.05293,33.99902,-6.0022,0.32209
50.48,-0.01076,-0.2298,1.06003,34.72412,-5.80078,0.30867
50.484,-0.00092,-0.20638,1.0762,35.4895,-5.59937,-0.20131
50.488,0.00099,-0.23193,1.09924,36.59729,-5.49866,-0.59051
50.492,-0.00801,-0.23323,1.0965,36.15417,-5.70007,-0.89918
50.496,0.01183,-0.21667,1.10001,36.4563,-5.67993,-0.85892
50.5,-0.00061,-0.26192,1.09337,36.53687,-6.28418,-0.92602
50.504,-0.01755,-0.21248,1.02692,34.88525,-5.45837,-1.18101
50.508,-0.02167,-0.2005,1.00395,36.23474,-3.70605,-1.23469
50.512,-0.02792,-0.21133,1.01723,37.58423,-1.83289,-0.81866
50.516,-0.01122,-0.19806,1.05064,39.13513,-0.64453,-0.71129
50.52,-0.01701,-0.26169,1.10107,40.86731,-1.22864,-1.22127
50.524,-0.01396,-0.26199,1.09573,39.88037,-1.73218,-1.3689
50.528,-0.00679,-0.27061,1.08833,40.42419,-1.69189,-1.52995
50.532,-0.0074,-0.28374,1.09886,40.94788,-1.73218,-1.62389
50.536,0.00751,-0.27927,1.10905,40.81696,-1.67175,-1.7581
50.544,0.01572,-0.25627,1.08185,40.14221,-1.75232,-1.7581
50.548,0.00923,-0.26436,1.06209,39.98108,-1.57104,-1.94598
50.552,0.0016,-0.24422,1.04149,40.38391,-0.78552,-2.26808
50.556,0.00671,-0.24796,1.06522,41.59241,-0.40283,-2.06677
50.56,0.00755,-0.27267,1.10466,42.33765,-0.64453,-2.09361
50.564,0.01251,-0.27512,1.12122,41.87439,-1.18835,-2.7378
50.568,0.01862,-0.29488,1.13266,41.69312,-1.7926,-3.31488
50.572,0.01205,-0.29442,1.1039,40.70618,-2.07458,-3.70408
50.576,-0.00793,-0.28458,1.07063,40.12207,-1.87317,-4.1067
50.58,-0.02365,-0.28503,1.05461,40.14221,-1.02722,-4.2409
50.584,-0.02876,-0.27603,1.04858,40.46448,-0.20142,-4.36169
50.588,-0.02556,-0.28366,1.06194,41.43127,0.04028,-4.79115
50.592,-0.00908,-0.27847,1.09467,42.03552,-0.32227,-5.28771
50.596,0.01686,-0.30472,1.1692,42.90161,-1.43005,-5.62322
50.6,0.03853,-0.32753,1.18065,41.75354,-2.86011,-5.90505
50.604,0.05386,-0.30666,1.17779,39.58832,-3.90747,-5.32126
50.612,0.04684,-0.30975,1.12946,38.02734,-3.58521,-4.6301
50.616,0.03807,-0.27779,1.0936,37.26196,-3.08167,-4.06643
50.62,0.02213,-0.3183,1.07605,37.82593,-2.61841,-3.7175
50.624,0.01503,-0.28412,1.03638,37.16125,-2.43713,-3.59671
50.628,0.01503,-0.30098,1.04599,38.85315,-2.45728,-3.62356
50.632,-0.01106,-0.3257,1.0405,39.15527,-2.73926,-4.02617
50.636,-0.01755,-0.24551,1.02234,38.10791,-2.33643,-4.41537
50.64,-0.00893,-0.25246,1.09245,40.26306,-1.67175,-4.563
50.644,-0.0145,-0.31143,1.05652,39.29626,-1.59119,-4.68378
50.648,0.00809,-0.23201,1.09398,38.47046,-1.02722,-4.71062
50.652,-0.00061,-0.27153,1.10626,38.99414,-0.88623,-4.89851
50.656,0.00435,-0.28511,1.09276,38.2489,-0.7251,-4.95219
50.66,0.00351,-0.32204,1.12442,38.79272,-0.80566,-4.99245
50.664,-0.00565,-0.31448,1.10603,37.1814,-1.04736,-5.62322
50.668,-8.00E-05,-0.32249,1.10046,37.4231,-1.00708,-5.58296
50.672,0.00217,-0.32608,1.0833,36.77856,-0.59418,-6.12649
50.68,0.00534,-0.2948,1.04927,36.35559,-0.10071,-6.64319
50.684,0.0267,-0.28572,1.05949,37.04041,0.26184,-6.44188
50.688,0.04005,-0.32104,1.07399,37.94678,-0.10071,-6.44188
50.692,0.05196,-0.30769,1.05637,37.44324,-0.50354,-6.40162
50.696,0.06264,-0.29083,1.06415,38.16833,-1.14807,-6.17347
50.7,0.07088,-0.32005,1.06789,39.2157,-1.7926,-5.87821
50.704,0.06256,-0.31059,1.02592,38.79272,-1.83289,-6.07952
50.708,0.0396,-0.30251,0.99533,39.55811,-1.14807,-5.94532
50.712,0.01305,-0.29869,0.9684,40.72632,0,-5.74401
50.716,0.00259,-0.27664,0.96191,42.19666,1.18835,-5.85137
50.72,0.00267,-0.31044,0.99747,44.37195,2.01416,-6.29425
50.724,0.01671,-0.29854,1.03745,45.29846,2.33643,-6.68345
50.728,0.04448,-0.30495,1.08208,46.06384,1.69189,-7.35448
50.732,0.06592,-0.31326,1.12129,45.70129,0.54382,-7.74367
50.736,0.08728,-0.30075,1.14487,45.17761,0.04028,-8.11945
50.74,0.08633,-0.29755,1.14273,44.14032,-0.08057,-8.0255
50.748,0.06226,-0.28008,1.09818,42.47864,0.98694,-7.73025
50.752,0.04021,-0.27145,1.06598,42.05566,1.65161,-7.56921
50.756,0.02571,-0.26382,1.03676,42.05566,2.37671,-7.86446
50.76,0.00702,-0.27122,1.01921,42.72034,2.7594,-8.30734
50.764,-0.00816,-0.28008,1.00922,43.7677,2.92053,-8.53549
50.768,-0.01106,-0.27985,1.00517,44.81506,2.98096,-9.20652
50.772,-0.00999,-0.29076,1.01654,45.78186,2.94067,-10.03859
50.776,-0.00458,-0.2877,1.04256,46.60767,2.73926,-10.66936
50.78,0.00031,-0.28847,1.07155,46.97021,2.59827,-11.20618
50.784,0.00862,-0.28603,1.09398,46.82922,2.57813,-11.30013
50.788,0.01404,-0.28511,1.1058,46.38611,2.63855,-11.23302
50.792,0.01717,-0.28893,1.10916,46.00342,2.47742,-11.13908
50.796,0.01701,-0.2874,1.0968,45.5603,2.45728,-11.07198
50.8,0.01801,-0.28305,1.08498,45.17761,2.41699,-11.24644
50.804,0.019,-0.28389,1.08002,44.9762,2.37671,-10.95119
50.808,0.0116,-0.28435,1.06537,45.0769,2.55798,-10.95119
50.816,0.00267,-0.28572,1.07086,45.54016,2.98096,-10.70962
50.82,-0.00305,-0.28748,1.08002,45.74158,3.40393,-10.65594
50.824,-0.00954,-0.28839,1.0865,46.20483,3.4845,-10.89751
50.828,-0.01366,-0.28976,1.0849,46.00342,3.52478,-10.89751
50.832,-0.01884,-0.26634,1.10291,46.20483,3.74634,-10.88409
50.836,-0.02197,-0.32227,1.1055,46.99036,4.00818,-10.96461
50.84,-0.00664,-0.30609,1.07407,45.62073,3.92761,-10.6291
50.844,-0.00366,-0.2774,1.05858,45.01648,3.90747,-10.34726
50.848,-0.00206,-0.29449,1.04691,45.47974,3.9679,-10.57541
50.852,-0.00038,-0.26436,1.02234,44.79492,4.0686,-10.18622
50.856,0.00282,-0.27809,1.02592,45.15747,4.12903,-9.90439
50.86,0.01564,-0.26344,1.02386,44.35181,4.47144,-9.36756
50.864,0.01366,-0.26474,1.04004,44.79492,4.43115,-9.40782
50.868,0.01549,-0.27405,1.05835,45.13733,4.41101,-9.01863
50.872,0.01656,-0.28015,1.07079,44.39209,4.29016,-8.65627
50.876,0.01595,-0.28549,1.08673,44.11011,3.98804,-8.32076
50.88,0.01713,-0.30304,1.10115,43.20374,3.68591,-7.91814
50.888,0.01694,-0.29388,1.07368,41.0083,2.94067,-7.52894
50.892,0.01587,-0.28191,1.06461,40.20264,2.5177,-7.20685
50.896,0.0119,-0.28595,1.06934,39.88037,2.09473,-6.79081
50.9,0.00496,-0.28877,1.07277,39.61853,1.85303,-6.03926
50.904,-0.00122,-0.29663,1.07079,39.11499,1.7926,-5.26087
50.908,-0.00237,-0.29762,1.05782,38.71216,1.85303,-4.95219
50.912,0.00099,-0.3022,1.04141,38.59131,1.67175,-4.57642
50.916,0.00504,-0.3054,1.02402,38.08777,1.26892,-4.21406
50.92,0.01205,-0.30273,1.0038,37.90649,0.74524,-3.85171
50.924,0.02243,-0.29861,0.98976,38.43018,0.02014,-3.20752
50.928,0.03113,-0.30617,0.98312,38.71216,-0.36255,-2.44254
50.932,0.0341,-0.30647,0.96741,38.89343,-0.54382,-1.57021
50.936,0.03113,-0.30403,0.97496,39.51782,-0.80566,-0.9797
50.94,0.02678,-0.29861,0.99655,40.12207,-0.4834,-0.41604
50.944,0.01808,-0.31319,1.02348,40.54504,-0.34241,0.04026
50.948,0.01347,-0.31601,1.04626,39.58832,0.39276,0.54353
50.956,0.00793,-0.31685,1.05743,38.85315,0.76538,0.9797
50.96,0.0029,-0.30853,1.05316,37.94678,0.74524,1.14075
50.964,0.00015,-0.31067,1.05019,37.32239,0.4834,1.26153
50.968,0.00198,-0.3154,1.04034,36.53687,0.36255,1.22127
50.972,0.00351,-0.31143,1.02211,35.87219,0.40283,1.14075
50.976,0.00366,-0.30861,1.01295,35.38879,0.42297,1.10049
